Vendor Name,Vendor ID,OTP Sent,Response Time (ms),Error Rate,Date,Country Code,Phone Number,Day,Response Time (s),Success Rate,Time Period,Vendor Performance,Failover Mechanism,Primary Vendor Failure Rate,Delay Time (s),Backup Vendor Success Rate,Retry Attempts,Device Type,Location,Network Latency (ms),Adjusted Response Time,Adjusted Success Rate,Vendor Priority,Operator
Vendor A,44af06f2-e5fa-4476-8f88-a94b9cf3696c,1,2879,0.033695903,1/6/2025,966,555332441,Monday,2.879,0.786521639,1,Medium,Delivered,0.052565609,3.353100491,0.814958202,1,Desktop,Suburban,269,0.097010506,0.745177649,1,STC
Vendor B,5857c990-5a8c-4ef4-b066-90d8ec5ac0c2,1,6742,0.082013179,1/17/2025,966,546240691,Friday,6.742,0.767194728,0,Medium,Delivered,0.098415815,7.852241581,0.814958202,1,Desktop,Suburban,255,0.552932852,0.691690634,2,Mobily
Vendor B,a9592a80-f269-4cae-a5ef-5380b407ffdb,0,14133,0.014389192,1/28/2025,966,548400283,Tuesday,14.133,0.198561081,0,Low,Switch to Backup Vendor,0.01726703,16.4603575,0.814958202,1,Mobile,Rural,194,0.20336245,0.195132521,2,Mobily
Vendor A,1a9ccafd-5ef1-47de-9dde-03620a279498,1,1160,0.127434179,1/10/2025,966,583101671,Friday,1.16,0.749026328,0,Medium,Delivered,0.152921015,1.35102347,0.814958202,0,Mobile,Urban,293,0.147823648,0.634484462,1,Zain
Vendor A,c4b71469-4f23-44a7-8af4-0ee8944de220,0,5530,0.053973247,1/18/2025,966,573669685,Saturday,5.53,0.194602675,1,Low,Switch to Backup Vendor,0.084198266,6.44065499,0.814958202,2,Desktop,Rural,91,0.298472057,0.178217468,1,Virgin
Vendor A,6fa9e5dd-6a64-4a1b-8175-423af467a38b,1,7780,0.184067765,1/21/2025,966,591084224,Tuesday,7.78,0.726372894,0,Medium,Delivered,0.220881318,9.061174652,0.814958202,1,Desktop,Rural,344,1.432047209,0.565930692,1,Zain
Vendor C,d9d05300-5206-439c-a743-df21e3a846d4,0,13926,0.179424777,1/7/2025,966,534570374,Tuesday,13.926,0.182057522,1,Low,Switch to Backup Vendor,0.279902653,16.21926969,0.814958202,2,Mobile,Rural,234,2.498669451,0.131099139,3,STC
Vendor B,57598c7d-5621-4372-9cb6-844d646870e6,1,3953,0.133422978,1/3/2025,966,572961024,Friday,3.953,0.746630809,0,Medium,Delivered,0.160107574,4.603961876,0.814958202,1,Mobile,Urban,93,0.527421033,0.627089561,2,Virgin
Vendor B,3dda4bec-0401-485d-8750-1588287e0072,1,10042,0.137097666,1/28/2025,966,582372400,Tuesday,10.042,0.745160934,1,Medium,Delivered,0.213872359,11.69567042,0.814958202,0,Tablet,Rural,292,1.376734763,0.585791607,2,Zain
Vendor A,af348b1c-4f1a-4a19-bcd7-2e3aae39ec67,0,10404,0.140645918,1/21/2025,966,563654632,Tuesday,10.404,0.185935408,0,Low,Switch to Backup Vendor,0.168775101,12.11728291,0.814958202,1,Mobile,Urban,462,1.463280129,0.154554141,1,Mobily
Vendor C,2566a28f-7e8d-4cee-8eaf-385d327c061c,1,6434,0.149488571,1/7/2025,966,580481356,Tuesday,6.434,0.740204572,0,Medium,Delivered,0.179386285,7.493521556,0.814958202,1,Mobile,Suburban,314,0.961809463,0.607422024,3,Zain
Vendor A,45b467a6-d41c-41df-bd9b-c64e10e8a1d3,0,4809,0.108299892,1/9/2025,966,597338722,Thursday,4.809,0.189170011,0,Low,Switch to Backup Vendor,0.12995987,5.600924023,0.814958202,0,Desktop,Suburban,444,0.520814179,0.164585501,1,Zain
Vendor B,74cd5b0d-5186-4cbe-b926-6f66fb55575d,0,13869,0.042878382,1/10/2025,966,589299939,Friday,13.869,0.195712162,0,Low,Switch to Backup Vendor,0.051454059,16.15288319,0.814958202,0,Tablet,Suburban,326,0.594680284,0.185641977,2,Zain
Vendor C,b88fe78f-967a-42e0-9ee4-bfd3602f077e,0,12427,0.035104355,1/8/2025,966,583728995,Wednesday,12.427,0.196489564,0,Low,Switch to Backup Vendor,0.042125226,14.47342126,0.814958202,1,Tablet,Rural,172,0.436241822,0.188212397,3,Zain
Vendor A,3203a5f5-cb6d-48d8-bb2d-4c2c771e0c8a,1,14291,0.151536414,1/16/2025,966,503751544,Thursday,14.291,0.739385435,1,Medium,Delivered,0.236396805,16.64437621,0.814958202,0,Desktop,Rural,448,2.165606886,0.56459708,1,STC
Vendor B,59acfe9c-67e4-457b-a3a8-0d2d95d0a80e,1,5378,0.173113174,1/20/2025,966,572628585,Monday,5.378,0.73075473,0,Medium,Delivered,0.207735809,6.263624329,0.814958202,0,Tablet,Urban,83,0.93100265,0.578950805,2,Virgin
Vendor C,c50c56cc-696d-471c-b70e-728caf1a7318,0,6658,0.118106494,1/9/2025,966,556284602,Thursday,6.658,0.188189351,0,Low,Switch to Backup Vendor,0.141727793,7.754408847,0.814958202,2,Tablet,Urban,450,0.786353039,0.161517689,3,STC
Vendor A,c0a91ba2-a511-4e51-9279-41e2b664e62b,1,8212,0.091450109,1/27/2025,966,583517848,Monday,8.212,0.763419956,0,Medium,Delivered,0.109740131,9.564314427,0.814958202,2,Tablet,Rural,465,0.750988296,0.67964215,1,Zain
Vendor A,7fe91124-433a-4011-96a1-35ffa3ab1ddb,1,4279,0.125773216,1/23/2025,966,575417375,Thursday,4.279,0.749690713,1,Medium,Delivered,0.196206218,4.983646058,0.814958202,1,Desktop,Urban,432,0.538183593,0.602596734,1,Virgin
Vendor C,9f161ba4-da34-47c1-bf03-b8c705775ea4,0,11893,0.151271697,1/4/2025,966,575851416,Saturday,11.893,0.18487283,0,Low,Switch to Backup Vendor,0.181526036,13.85148459,0.814958202,2,Mobile,Urban,211,1.799074292,0.151313598,3,Virgin
Vendor C,869b8322-250e-483a-adec-16566514be35,0,11128,0.126192789,1/20/2025,966,503381420,Monday,11.128,0.187380721,1,Low,Switch to Backup Vendor,0.196860751,12.96050791,0.814958202,0,Tablet,Suburban,448,1.404273356,0.150492812,3,STC
Vendor B,bd012107-5a8b-42fb-aa24-8b26311e82f3,0,10169,0.130579351,1/17/2025,966,589539072,Friday,10.169,0.186942065,1,Low,Switch to Backup Vendor,0.203703787,11.84358419,0.814958202,2,Tablet,Rural,316,1.327861419,0.148861258,2,Zain
Vendor C,75603cc2-af59-4836-978b-7ba00e1590fc,1,13975,0.127593939,1/13/2025,966,507720555,Monday,13.975,0.748962424,0,Medium,Delivered,0.153112727,16.27633879,0.814958202,1,Tablet,Rural,140,1.783125299,0.634286745,3,STC
Vendor A,5bdae510-3723-4f64-ad32-fc5481797b50,1,1607,0.135651548,1/20/2025,966,587270359,Monday,1.607,0.745739381,0,Medium,Delivered,0.162781857,1.871633376,0.814958202,1,Tablet,Suburban,496,0.217992037,0.624346539,1,Zain
Vendor B,967ef55b-654d-4159-b487-4297b20dcd90,1,7953,0.15022786,1/1/2025,966,570294297,Wednesday,7.953,0.739908856,1,Medium,Delivered,0.234355462,9.262663497,0.814958202,1,Desktop,Suburban,289,1.194762174,0.566507174,2,Virgin
Vendor C,45455de8-4c5f-4d48-9eda-211e9fc87177,1,7242,0.093039861,1/6/2025,966,572862279,Monday,7.242,0.762784056,1,Medium,Delivered,0.145142183,8.434579284,0.814958202,2,Mobile,Urban,58,0.673794674,0.652071912,3,Virgin
Vendor B,60d84028-ac7d-4535-ab42-ea045bc906c7,0,9262,0.013218191,1/26/2025,966,582549150,Sunday,9.262,0.198678181,0,Low,Switch to Backup Vendor,0.015861829,10.7872236,0.814958202,1,Mobile,Suburban,359,0.122426882,0.195526782,2,Zain
Vendor A,88e7cefb-2b77-4d77-bf0f-0191882e2900,1,10098,0.118885346,1/12/2025,966,596499201,Sunday,10.098,0.752445861,0,Medium,Delivered,0.142662416,11.76089224,0.814958202,0,Tablet,Urban,494,1.200504228,0.645100117,1,Zain
Vendor C,90d50d6c-3da9-4698-b83b-0e6de34dde42,1,5806,0.087455938,1/27/2025,966,562225954,Monday,5.806,0.765017625,1,Medium,Delivered,0.136431264,6.762105402,0.814958202,1,Mobile,Suburban,124,0.507769178,0.660645303,3,Mobily
Vendor B,e078448f-36f1-4eab-b4d4-7e2bba1c83be,0,11302,0.136843813,1/28/2025,966,538806798,Tuesday,11.302,0.186315619,0,Low,Switch to Backup Vendor,0.164212576,13.16316143,0.814958202,2,Mobile,Rural,465,1.546608778,0.155720251,2,STC
Vendor A,1fba7626-5f97-475a-bb90-6d8cf164d81f,0,7976,0.189160121,1/8/2025,966,561841952,Wednesday,7.976,0.181083988,1,Low,Switch to Backup Vendor,0.295089789,9.289451031,0.814958202,2,Mobile,Suburban,74,1.508741128,0.127647952,1,Mobily
Vendor A,8701a888-33ed-4e93-a901-e5f457d28a06,1,4616,0.075551771,1/20/2025,966,592440606,Monday,4.616,0.769779292,0,Medium,Delivered,0.090662125,5.37614167,0.814958202,0,Tablet,Suburban,283,0.348746975,0.699989465,1,Zain
Vendor C,36765b7b-cdd3-434b-b5ef-cab86b6171d1,1,8836,0.128483898,1/6/2025,966,571787848,Monday,8.836,0.748606441,1,Medium,Delivered,0.200434881,10.29107188,0.814958202,0,Tablet,Suburban,223,1.135283722,0.598559598,3,Virgin
Vendor A,88766216-ca1c-4f24-8562-b1721afeaa5f,1,1071,0.176707622,1/3/2025,966,583250121,Friday,1.071,0.729316951,0,Medium,Delivered,0.212049146,1.247367359,0.814958202,2,Mobile,Rural,451,0.189253863,0.574665914,1,Zain
Vendor B,997ce7b2-8f29-42f0-8a58-3872a72d0b4b,1,10866,0.08224445,1/1/2025,966,584558102,Wednesday,10.866,0.76710222,1,Medium,Delivered,0.128301341,12.65536295,0.814958202,0,Mobile,Urban,444,0.893668189,0.668681976,2,Zain
Vendor C,1d3dcbd9-25f8-4402-9707-8ec7b981b235,0,5321,0.080262378,1/5/2025,966,572655225,Sunday,5.321,0.191973762,0,Low,Switch to Backup Vendor,0.096314853,6.19723783,0.814958202,1,Desktop,Rural,355,0.427076111,0.173483838,3,Virgin
Vendor B,3376b64f-bad5-446d-8dbe-1a14b3a9c642,1,7629,0.03334817,1/21/2025,966,541227259,Tuesday,7.629,0.786660732,0,Medium,Delivered,0.040017804,8.885308665,0.814958202,1,Desktop,Urban,405,0.25441319,0.755180297,2,Mobily
Vendor A,f0a25cac-9e62-4e37-b70e-fce3be945a67,0,4432,0.117870873,1/3/2025,966,533973438,Friday,4.432,0.188212913,0,Low,Switch to Backup Vendor,0.141445048,5.161841395,0.814958202,0,Tablet,Rural,384,0.52240371,0.161591128,1,STC
Vendor C,e6023c39-e994-455c-baa5-3f159910d823,0,14064,0.051946688,1/18/2025,966,553126080,Saturday,14.064,0.194805331,0,Low,Switch to Backup Vendor,0.062336025,16.3799949,0.814958202,0,Tablet,Suburban,411,0.730578218,0.182661941,3,STC
Vendor A,b8a6668c-d1ac-40bc-b1f9-9be0dfb972f1,0,7927,0.131104602,1/6/2025,966,532614317,Monday,7.927,0.18688954,0,Low,Switch to Backup Vendor,0.157325522,9.232381936,0.814958202,0,Mobile,Urban,445,1.039266177,0.157487045,1,STC
Vendor B,bed6df12-1009-405d-969a-26c808455fcb,1,11902,0.116244768,1/3/2025,966,564829310,Friday,11.902,0.753502093,0,Medium,Delivered,0.139493722,13.86196667,0.814958202,1,Tablet,Urban,406,1.383545231,0.648393281,2,Mobily
Vendor A,f8447c80-6d67-437f-9b91-b62763616124,0,10916,0.142671803,1/10/2025,966,531496697,Friday,10.916,0.18573282,0,Low,Switch to Backup Vendor,0.171206164,12.71359672,0.814958202,2,Desktop,Suburban,389,1.557405406,0.153934216,1,STC
Vendor A,8473bb8f-1bcf-4ec2-a1d5-08e00ffeae5a,1,14295,0.121812237,1/9/2025,966,548103799,Thursday,14.295,0.751275105,0,Medium,Delivered,0.146174685,16.64903492,0.814958202,2,Tablet,Urban,98,1.741305933,0.641457703,1,Mobily
Vendor B,9476ff75-5827-48d9-8075-88bb9526e905,1,6360,0.067987505,1/1/2025,966,569411557,Wednesday,6.36,0.772804998,0,Medium,Delivered,0.081585006,7.407335576,0.814958202,0,Desktop,Suburban,68,0.432400533,0.709755697,2,Mobily
Vendor C,7ce71995-dd8d-42e5-8c1d-c46cac798ed3,0,8154,0.017404254,1/8/2025,966,573999666,Wednesday,8.154,0.198259575,0,Low,Switch to Backup Vendor,0.020885105,9.496763253,0.814958202,2,Tablet,Rural,343,0.141914289,0.194118903,3,Virgin
Vendor C,ec5bec5f-2605-41c9-8138-214a6b999dbc,0,10113,0.088174857,1/4/2025,966,559208652,Saturday,10.113,0.191182514,0,Low,Switch to Backup Vendor,0.105809828,11.77836237,0.814958202,2,Desktop,Suburban,100,0.891712329,0.170953525,3,STC
Vendor B,137679e7-220c-4555-a113-50d1b54bbfa1,0,3181,0.081504588,1/12/2025,966,577674950,Sunday,3.181,0.191849541,0,Low,Switch to Backup Vendor,0.097805505,3.704832464,0.814958202,0,Mobile,Rural,238,0.259266093,0.1730856,2,Virgin
Vendor C,c43448fa-fbba-4a75-84e2-525716991060,0,7890,0.019360409,1/28/2025,966,532594514,Tuesday,7.89,0.198063959,1,Low,Switch to Backup Vendor,0.030202238,9.189288946,0.814958202,0,Desktop,Suburban,273,0.152753626,0.192081984,3,STC
Vendor C,63e0b46f-3288-4b4f-9994-23f389ae9b5a,1,5659,0.185763481,1/24/2025,966,567424080,Friday,5.659,0.725694608,1,Medium,Delivered,0.28979103,6.590898117,0.814958202,2,Desktop,Urban,348,1.051235539,0.515394819,3,Mobily
Vendor A,de8cc9ad-6605-4402-807d-9f373393b007,1,2623,0.091930128,1/7/2025,966,534910151,Tuesday,2.623,0.763227949,1,Medium,Delivered,0.143410999,3.054943588,0.814958202,0,Mobile,Suburban,243,0.241132725,0.653772666,1,STC
Vendor A,a0912d47-2311-4663-9649-42eeea76482e,0,3216,0.070640336,1/19/2025,966,576797773,Sunday,3.216,0.192935966,0,Low,Switch to Backup Vendor,0.084768403,3.745596103,0.814958202,2,Tablet,Suburban,318,0.227179321,0.176581093,1,Virgin
Vendor C,de0067b3-d3ef-40fa-9ad7-a0565465cc4a,1,5946,0.104386802,1/1/2025,966,575519950,Wednesday,5.946,0.758245279,0,Medium,Delivered,0.125264162,6.925159959,0.814958202,1,Desktop,Suburban,404,0.620683922,0.66326432,3,Virgin
Vendor C,3c4ce7cb-8568-42a2-b7e2-f58f6d1f3227,1,11241,0.0581363,1/2/2025,966,595945612,Thursday,11.241,0.77674548,0,Medium,Delivered,0.06976356,13.09211623,0.814958202,1,Mobile,Urban,414,0.653510149,0.72255695,3,Zain
Vendor A,22e624e9-a297-480c-bb02-974c860ddf61,0,11848,0.087354034,1/7/2025,966,591441974,Tuesday,11.848,0.191264597,0,Low,Switch to Backup Vendor,0.104824841,13.7990742,0.814958202,2,Desktop,Urban,62,1.034970599,0.171215316,1,Zain
Vendor A,13258536-dbce-47d3-aa69-2e0777660df0,0,2488,0.019923238,1/2/2025,966,566559259,Thursday,2.488,0.198007676,0,Low,Switch to Backup Vendor,0.023907885,2.897712408,0.814958202,2,Mobile,Suburban,70,0.049569015,0.193273731,1,Mobily
Vendor B,8469bc39-f48c-4ca4-8571-cb06c732250e,0,2649,0.184709679,1/14/2025,966,501835593,Tuesday,2.649,0.181529032,0,Low,Switch to Backup Vendor,0.221651615,3.085225148,0.814958202,2,Mobile,Rural,225,0.489295941,0.141292829,2,STC
Vendor A,3cf5964f-6b25-4391-90df-c38836bbf3f2,1,9795,0.012701195,1/4/2025,966,550494799,Saturday,9.795,0.794919522,0,Medium,Delivered,0.015241434,11.40799559,0.814958202,1,Mobile,Rural,76,0.124408204,0.782803809,1,STC
Vendor B,c97106ab-9c2a-436f-a064-435dd29d40b9,1,7803,0.153247496,1/19/2025,966,543558955,Sunday,7.803,0.738701002,0,Medium,Delivered,0.183896995,9.087962186,0.814958202,0,Mobile,Suburban,463,1.19579021,0.602856107,2,Mobily
Vendor C,08a5735e-6ec9-4590-81b7-8bdecd7c7512,0,5796,0.058216094,1/3/2025,966,569657941,Friday,5.796,0.194178391,0,Low,Switch to Backup Vendor,0.069859313,6.750458648,0.814958202,1,Desktop,Suburban,493,0.33742048,0.180613222,3,Mobily
Vendor C,9fac7b30-5ece-4842-bb72-dc89e819c798,0,13294,0.10980798,1/5/2025,966,541184075,Sunday,13.294,0.189019202,0,Low,Switch to Backup Vendor,0.131769576,15.48319484,0.814958202,1,Mobile,Rural,61,1.459787287,0.164112222,3,Mobily
Vendor A,c1cc192a-0c12-4c99-916a-b048cfd598c3,0,2634,0.014285283,1/6/2025,966,544646021,Monday,2.634,0.198571472,1,Low,Switch to Backup Vendor,0.022285042,3.067755017,0.814958202,1,Tablet,Suburban,360,0.037627436,0.194146298,1,Mobily
Vendor C,102629a3-ae8e-4a07-83ca-0dd1aea4f0c4,1,4653,0.197317096,1/10/2025,966,597752626,Friday,4.653,0.721073161,0,Medium,Delivered,0.236780516,5.41923466,0.814958202,2,Mobile,Suburban,122,0.91811645,0.550337086,3,Zain
Vendor C,ad690155-1b48-489b-8351-06f26c2f01ea,0,2947,0.162978326,1/17/2025,966,566336017,Friday,2.947,0.183702167,0,Low,Switch to Backup Vendor,0.195573992,3.432298419,0.814958202,2,Tablet,Suburban,414,0.480297128,0.147774801,3,Mobily
Vendor C,72bbbf3d-1952-4b29-b433-11237e7e0379,0,5072,0.116394478,1/7/2025,966,568458484,Tuesday,5.072,0.188360552,1,Low,Switch to Backup Vendor,0.181575386,5.907233655,0.814958202,0,Desktop,Urban,278,0.590352794,0.154158912,3,Mobily
Vendor C,b8ddece0-090f-4b53-a118-4eeec101a93a,0,3531,0.190755682,1/20/2025,966,548073148,Monday,3.531,0.180924432,0,Low,Switch to Backup Vendor,0.228906819,4.112468855,0.814958202,0,Mobile,Rural,435,0.673558314,0.139509596,3,Mobily
Vendor C,98af68d7-4b01-4f1b-b4b8-9a06bfe1488e,1,1903,0.029309486,1/21/2025,966,509546107,Tuesday,1.903,0.788276206,1,Medium,Delivered,0.045722798,2.216377296,0.814958202,1,Desktop,Rural,376,0.055775952,0.752234011,3,STC
Vendor A,eb1de876-9b0d-47b8-b298-3ee6295474c1,1,12036,0.013501571,1/25/2025,966,507286863,Saturday,12.036,0.794599371,1,Medium,Delivered,0.021062451,14.01803318,0.814958202,2,Mobile,Suburban,98,0.162504913,0.777863161,1,STC
Vendor A,8bbd028c-4601-4130-9a47-b24f6391ecea,1,8527,0.01267708,1/5/2025,966,599243875,Sunday,8.527,0.794929168,0,Medium,Delivered,0.015212495,9.931187179,0.814958202,2,Mobile,Urban,145,0.108097457,0.782836312,1,Zain
Vendor C,ae3c5ad4-abad-447c-8466-7b0dbfdbf47f,1,8616,0.160126541,1/16/2025,966,502764121,Thursday,8.616,0.735949384,0,Medium,Delivered,0.192151849,10.03484329,0.814958202,1,Desktop,Rural,475,1.379650279,0.594535348,3,STC
Vendor A,6b26ade8-2bf8-4bfa-9a55-0114ae2adb37,0,3419,0.089675649,1/23/2025,966,547755852,Thursday,3.419,0.191032435,0,Low,Switch to Backup Vendor,0.107610779,3.98202521,0.814958202,0,Mobile,Rural,214,0.306601045,0.170475286,1,Mobily
Vendor C,2ccde9dd-3658-4d5a-9289-93a23894193b,1,5208,0.086587457,1/8/2025,966,500873394,Wednesday,5.208,0.765365017,0,Medium,Delivered,0.103904949,6.06562951,0.814958202,1,Tablet,Rural,459,0.450947477,0.685839804,3,STC
Vendor A,6c9b38f1-923d-4b66-87d4-be36f8718b03,1,10125,0.083983301,1/21/2025,966,574980193,Tuesday,10.125,0.76640668,0,Medium,Delivered,0.100779961,11.79233848,0.814958202,1,Desktop,Rural,123,0.850330921,0.689168244,1,Virgin
Vendor C,26661578-ac0e-46c9-a9b7-6d8602a8c7e2,0,7413,0.12608915,1/25/2025,966,571055525,Saturday,7.413,0.187391085,1,Low,Switch to Backup Vendor,0.196699074,8.633738778,0.814958202,2,Tablet,Rural,249,0.93469887,0.150531432,3,Virgin
Vendor C,2246f517-5c0e-4b17-b316-92f40d8ff58d,1,8914,0.161875694,1/6/2025,966,561304717,Monday,8.914,0.735249723,1,Medium,Delivered,0.252526082,10.38191656,0.814958202,1,Tablet,Rural,275,1.442959932,0.549579991,3,Mobily
Vendor A,87408519-9d25-49f2-abd8-480d27e92903,1,12672,0.1416972,1/14/2025,966,507442836,Tuesday,12.672,0.74332112,1,Medium,Delivered,0.221047631,14.75876673,0.814958202,1,Desktop,Urban,134,1.795586914,0.579011747,1,STC
Vendor A,4d2dde80-a1f3-49c6-83c6-c2fc9219e227,1,13980,0.089574586,1/17/2025,966,570891919,Friday,13.98,0.764170165,0,Medium,Delivered,0.107489504,16.28216216,0.814958202,2,Desktop,Urban,446,1.252252717,0.682029894,1,Virgin
Vendor B,3f2937de-bbbf-432a-b990-34a7637d58c1,0,11338,0.027351661,1/17/2025,966,574654199,Friday,11.338,0.197264834,0,Low,Switch to Backup Vendor,0.032821993,13.20508974,0.814958202,2,Tablet,Suburban,344,0.310113129,0.190790209,2,Virgin
Vendor A,a2eb79e2-4fbb-424b-8d67-d5eafd047af9,0,3150,0.027022035,1/7/2025,966,594815494,Tuesday,3.15,0.197297796,0,Low,Switch to Backup Vendor,0.032426442,3.668727526,0.814958202,0,Desktop,Urban,106,0.085119411,0.190900131,1,Zain
Vendor B,29c5b7c8-f98d-433c-b30e-f262556095a0,1,12333,0.167965474,1/12/2025,966,548594584,Sunday,12.333,0.732813811,0,Medium,Delivered,0.201558568,14.36394177,0.814958202,2,Tablet,Suburban,70,2.071518187,0.585108908,2,Mobily
Vendor A,00b57667-dae9-45a7-bbf4-6cb38ea4df04,0,2965,0.077737369,1/21/2025,966,598978510,Tuesday,2.965,0.192226263,0,Low,Switch to Backup Vendor,0.093284842,3.453262576,0.814958202,1,Tablet,Urban,272,0.230491298,0.174294467,1,Zain
Vendor C,3eae00ea-0d70-497c-a65a-4fa2aa810718,1,6735,0.052711822,1/19/2025,966,575395739,Sunday,6.735,0.778915271,0,Medium,Delivered,0.063254186,7.844088853,0.814958202,2,Desktop,Urban,53,0.35501412,0.72964562,3,Virgin
Vendor C,02228da4-4521-47bb-87b8-70ff06e34692,1,1982,0.036564734,1/1/2025,966,592145136,Wednesday,1.982,0.785374106,0,Medium,Delivered,0.043877681,2.308386653,0.814958202,2,Desktop,Rural,415,0.072471304,0.750913711,3,Zain
Vendor C,27eaf042-8f0a-4b3f-bda2-46f4ced2a131,1,12391,0.05901239,1/6/2025,966,572783382,Monday,12.391,0.776395044,0,Medium,Delivered,0.070814868,14.43149294,0.814958202,1,Tablet,Suburban,125,0.731222527,0.721414731,3,Virgin
Vendor A,616be3ef-ca13-4f17-8082-293767ef5b63,0,13717,0.178561221,1/12/2025,966,537638085,Sunday,13.717,0.182143878,0,Low,Switch to Backup Vendor,0.214273466,15.97585253,0.814958202,1,Tablet,Rural,189,2.449324274,0.143115278,1,STC
Vendor C,4e2fdd34-a3be-4f55-bd58-658473ca59d7,0,13864,0.010433763,1/1/2025,966,573060752,Wednesday,13.864,0.198956624,1,Low,Switch to Backup Vendor,0.01627667,16.14705982,0.814958202,0,Mobile,Rural,70,0.144653687,0.195718272,3,Virgin
Vendor A,d692bb90-5f37-48f2-a0f2-a5a2384e7e6c,1,1593,0.064337304,1/21/2025,966,566858434,Tuesday,1.593,0.774265078,1,Medium,Delivered,0.100366195,1.85532792,0.814958202,0,Tablet,Rural,52,0.102489326,0.696555039,1,Mobily
Vendor A,ccf401c9-cc26-494d-9666-166e05c40b51,0,13831,0.109760639,1/18/2025,966,575120908,Saturday,13.831,0.189023936,0,Low,Switch to Backup Vendor,0.131712767,16.10862553,0.814958202,1,Tablet,Urban,230,1.518099405,0.16412707,1,Virgin
Vendor C,b951645b-3f6e-4fdb-b43c-893e84a6cfed,0,14656,0.160542819,1/26/2025,966,593010973,Sunday,14.656,0.183945718,1,Low,Switch to Backup Vendor,0.250446797,17.06948274,0.814958202,1,Desktop,Rural,474,2.352915548,0.137877102,3,Zain
Vendor C,61b25dcb-c21e-4ee8-9011-2e916ee759d1,1,10673,0.092117991,1/17/2025,966,503068530,Friday,10.673,0.763152804,0,Medium,Delivered,0.110541589,12.4305806,0.814958202,1,Mobile,Urban,247,0.98317532,0.67879268,3,STC
Vendor A,a3f89c7e-8be4-4e8d-b45c-8193746a0050,1,10779,0.121179919,1/8/2025,966,591520677,Wednesday,10.779,0.751528032,0,Medium,Delivered,0.145415903,12.55403619,0.814958202,0,Desktop,Rural,217,1.306198346,0.642243905,1,Zain
Vendor A,9699d2d6-cd6b-4762-b126-35083806a0d1,0,10325,0.184636585,1/13/2025,966,573315692,Monday,10.325,0.181536341,1,Low,Switch to Backup Vendor,0.288033073,12.02527356,0.814958202,0,Desktop,Urban,216,1.906372745,0.129247871,1,Virgin
Vendor A,0c618dfe-60bf-475c-a21b-d3d229ca0bec,1,3437,0.040098491,1/2/2025,966,597327990,Thursday,3.437,0.783960604,0,Medium,Delivered,0.048118189,4.002989367,0.814958202,0,Tablet,Urban,337,0.137818514,0.746237839,1,Zain
Vendor A,9c0b7a45-0585-452d-9b6b-780657e0ab92,0,1681,0.039219542,1/9/2025,966,582904190,Thursday,1.681,0.196078046,1,Low,Switch to Backup Vendor,0.061182486,1.957819356,0.814958202,0,Desktop,Rural,286,0.06592805,0.184081504,1,Zain
Vendor B,738df5c3-946d-4eb3-88bd-6f525a3a7eac,1,2626,0.127319663,1/3/2025,966,580554181,Friday,2.626,0.749072135,0,Medium,Delivered,0.152783596,3.058437614,0.814958202,2,Mobile,Suburban,165,0.334341436,0.6346262,2,Zain
Vendor C,07f12529-025a-4f47-ac94-2ef3739fff49,0,9280,0.084609629,1/9/2025,966,572995532,Thursday,9.28,0.191539037,1,Low,Switch to Backup Vendor,0.131991021,10.80818776,0.814958202,1,Tablet,Rural,326,0.785177355,0.166257604,3,Virgin
Vendor C,853adbb0-716a-454d-9d39-92c3a097c86f,0,10636,0.186388461,1/14/2025,966,575365940,Tuesday,10.636,0.181361154,1,Low,Switch to Backup Vendor,0.290765999,12.38748761,0.814958202,0,Desktop,Rural,67,1.982427673,0.128627497,3,Virgin
Vendor B,d64b2da2-08ad-4a9b-b515-2bd7fd2f7d72,0,11719,0.055052107,1/20/2025,966,533379111,Monday,11.719,0.194494789,0,Low,Switch to Backup Vendor,0.066062528,13.64883107,0.814958202,2,Tablet,Urban,108,0.645155637,0.181645972,2,STC
